customer_id,age,gender,plan,monthly_bill,tenure,support_calls,data_usage,payment_method,churn
CUST09152,60,Male,Standard,55.45,13,0,8.01,Bank Transfer,No
CUST09153,55,Female,Premium,86.53,49,2,15.89,Mobile Wallet,No
CUST09154,37,Female,Standard,48.2,10,4,12.33,Cash,No
CUST09155,20,Female,Basic,36.04,3,4,6.18,Card,No
CUST09156,68,Male,Basic,34.1,28,3,16.55,Bank Transfer,No
CUST09157,19,Male,Standard,65.58,27,4,11.15,Bank Transfer,Yes
CUST09158,35,Male,Standard,45.44,11,7,7.46,Mobile Wallet,No
CUST09159,61,Male,Basic,27.75,12,0,24.68,Mobile Wallet,No
CUST09160,27,Female,Basic,29.16,7,4,21.92,Mobile Wallet,Yes
CUST09161,22,Female,Standard,51.03,42,0,49.21,Mobile Wallet,No
CUST09162,26,Female,Basic,19.64,10,3,8.07,Mobile Wallet,No
CUST09163,19,Female,Basic,16.06,61,3,7.21,Bank Transfer,No
CUST09164,51,Male,Premium,51.3,64,6,3.88,Bank Transfer,No
CUST09165,55,Female,Basic,27.28,28,2,5.04,Bank Transfer,No
CUST09166,48,Male,Basic,28.44,26,3,15.87,Cash,No
CUST09167,27,Male,Standard,58.76,52,1,18.11,Card,No
CUST09168,67,Female,Premium,79.96,4,3,36.43,Bank Transfer,No
CUST09169,29,Male,Standard,73.57,22,3,24.83,Card,Yes
CUST09170,53,Male,Basic,30.18,10,0,28.87,Cash,No
CUST09171,38,Female,Premium,75.17,4,3,51.62,Card,No
CUST09172,66,Male,Standard,39.09,7,1,26.96,Card,Yes
CUST09173,64,Male,Standard,47.95,63,3,29.57,Card,No
CUST09174,23,Female,Standard,54.74,67,4,17.0,Mobile Wallet,No
CUST09175,65,Male,Standard,51.82,30,2,9.63,Mobile Wallet,No
CUST09176,66,Male,Standard,41.37,21,6,3.38,Mobile Wallet,Yes
CUST09177,20,Female,Premium,63.39,48,1,28.84,,No
CUST09178,27,Male,Standard,63.81,17,0,44.26,Bank Transfer,No
CUST09179,22,Female,Premium,87.51,67,1,21.45,Mobile Wallet,Yes
CUST09180,63,Male,Standard,80.87,9,0,23.5,Mobile Wallet,No
CUST09181,43,Male,Basic,28.31,40,2,18.54,Cash,No
CUST09182,38,Female,Standard,50.39,59,2,11.49,Mobile Wallet,No
CUST09183,62,Female,Basic,31.32,69,2,30.65,Card,No
CUST09184,43,Male,Basic,15.0,41,2,5.4,Cash,No
CUST09185,55,Female,Standard,51.99,68,4,17.77,Bank Transfer,No
CUST09186,61,Male,Standard,48.79,48,2,40.65,Card,No
CUST09187,43,Female,Basic,15.0,61,3,18.85,Mobile Wallet,No
CUST09188,25,Male,Standard,49.99,5,3,,Mobile Wallet,Yes
CUST09189,22,Male,Basic,24.46,7,4,15.57,Mobile Wallet,No
CUST09190,32,Male,Premium,78.44,6,4,39.18,Bank Transfer,Yes
CUST09191,33,Male,Basic,27.96,29,1,14.49,Card,Yes
CUST09192,18,Male,Standard,46.99,51,3,16.99,Cash,No
CUST09193,33,Female,Standard,41.83,28,4,18.94,Bank Transfer,No
CUST09194,54,Female,Standard,66.67,57,2,20.73,Cash,Yes
CUST09195,20,Male,Basic,27.09,63,4,38.02,Bank Transfer,No
CUST09196,69,Male,Standard,53.3,38,3,36.63,Mobile Wallet,No
CUST09197,64,Female,Premium,64.36,49,3,10.48,Mobile Wallet,No
CUST09198,48,Female,Standard,48.85,12,5,15.83,Mobile Wallet,No
CUST09199,30,Female,Standard,51.54,45,3,27.41,Card,No
CUST09200,33,Female,Standard,42.52,45,2,9.95,Card,No
CUST09201,60,Female,Basic,20.4,5,1,30.47,Bank Transfer,No
CUST09202,38,Male,Basic,18.41,65,4,10.74,Bank Transfer,No
CUST09203,19,Male,Premium,92.99,35,3,40.72,Mobile Wallet,No
CUST09204,44,Female,Premium,73.5,35,3,23.71,Card,No
CUST09205,55,Female,Standard,47.73,31,3,25.23,Card,No
CUST09206,43,Female,Standard,34.9,36,4,74.88,Card,No
CUST09207,55,Female,Standard,60.01,40,3,30.72,Card,No
CUST09208,63,Female,Basic,,40,2,8.74,Bank Transfer,No
CUST09209,42,Female,Standard,54.29,61,4,32.3,Card,No
CUST09210,28,Female,Premium,82.71,12,0,16.54,Mobile Wallet,No
CUST09211,25,Female,Standard,61.74,13,4,11.36,Bank Transfer,No
CUST09212,25,Female,Basic,33.83,30,4,13.03,Cash,No
CUST09213,50,Male,Basic,,40,1,8.21,Mobile Wallet,No
CUST09214,70,Female,Basic,17.02,17,4,38.23,Bank Transfer,No
CUST09215,24,Female,Standard,45.23,22,1,34.96,Bank Transfer,No
CUST09216,55,Male,Premium,70.67,56,6,7.01,Bank Transfer,No
CUST09217,38,Male,Premium,51.18,62,0,10.4,Card,No
CUST09218,25,Male,Premium,74.36,57,2,8.56,Mobile Wallet,No
CUST09219,68,Female,Standard,22.77,15,1,15.62,Cash,No
CUST09220,38,Female,Standard,39.29,54,2,12.93,Mobile Wallet,No
CUST09221,37,Female,Premium,62.91,16,4,39.28,Cash,No
CUST09222,25,Female,Standard,43.8,24,8,29.04,Card,Yes
CUST09223,63,Male,Premium,94.57,25,1,30.88,Mobile Wallet,No
CUST09224,48,Female,Standard,35.66,46,3,6.47,Card,No
CUST09225,67,Female,Basic,22.18,55,6,30.05,Card,No
CUST09226,46,Male,Standard,33.25,1,7,13.11,Mobile Wallet,Yes
CUST09227,65,Female,Standard,55.25,50,6,14.02,Card,Yes
CUST09228,26,Female,Basic,33.78,50,1,32.4,Card,No
CUST09229,32,Female,Standard,43.83,33,4,11.47,Mobile Wallet,No
CUST09230,47,Female,Premium,98.44,71,5,15.12,Bank Transfer,Yes
CUST09231,43,Male,Standard,54.38,28,3,10.67,Cash,No
CUST09232,27,Male,Basic,34.96,32,6,16.81,Cash,No
CUST09233,46,Male,Standard,36.13,8,0,28.9,Card,Yes
CUST09234,33,Male,Standard,68.82,44,6,25.9,Card,No
CUST09235,53,Female,Standard,52.38,28,3,19.62,Card,No
CUST09236,37,Female,Standard,45.65,67,5,14.77,Bank Transfer,No
CUST09237,62,Female,Standard,51.97,7,3,11.51,Mobile Wallet,Yes
CUST09238,54,Male,Standard,45.83,6,1,25.27,Bank Transfer,No
CUST09239,39,Male,Basic,28.81,45,5,7.5,Mobile Wallet,No
CUST09240,24,Male,Standard,33.05,14,3,14.56,Mobile Wallet,Yes
CUST09241,40,Female,Standard,45.98,45,4,11.41,Bank Transfer,No
CUST09242,58,Female,Basic,17.82,59,4,20.5,Card,No
CUST09243,57,Male,Basic,33.62,40,6,11.9,Cash,No
CUST09244,46,Male,Standard,40.44,46,3,21.79,Cash,No
CUST09245,33,Female,Premium,87.77,59,3,17.46,Bank Transfer,No
CUST09246,55,Female,Standard,44.5,37,1,2.5,Bank Transfer,No
CUST09247,45,Female,Standard,52.58,68,4,48.99,Card,No
CUST09248,65,Male,Standard,46.18,65,4,29.98,Bank Transfer,No
CUST09249,55,Male,Basic,28.22,28,4,27.34,Bank Transfer,Yes
CUST09250,48,Male,Basic,27.25,41,2,18.89,Card,No
CUST09251,31,Male,Premium,73.9,15,1,12.58,Card,No
CUST09252,70,Female,Standard,46.43,39,3,41.41,Card,No
CUST09253,50,Female,Standard,63.03,66,3,16.58,Bank Transfer,No
CUST09254,26,Female,Basic,39.29,28,2,18.96,Card,No
CUST09255,44,Male,Premium,78.14,31,5,31.79,Bank Transfer,Yes
CUST09256,41,Female,Premium,,12,2,20.15,Bank Transfer,No
CUST09257,30,Female,Basic,28.3,13,1,20.38,Bank Transfer,Yes
CUST09258,43,Female,Standard,42.82,3,3,12.95,Bank Transfer,No
CUST09259,46,Female,Basic,38.33,63,1,,Mobile Wallet,No
CUST09260,68,Female,Standard,39.64,29,1,20.41,Bank Transfer,No
CUST09261,66,Male,Basic,28.74,64,4,7.6,Mobile Wallet,No
CUST09262,60,Female,Basic,35.19,66,3,19.29,Card,No
CUST09263,45,Female,Basic,16.66,50,2,3.22,Card,No
CUST09264,45,Male,Premium,107.62,17,3,36.84,Card,No
CUST09265,25,Male,Premium,96.18,56,4,13.42,Bank Transfer,No
CUST09266,40,Female,Basic,21.64,7,2,20.23,Mobile Wallet,No
CUST09267,46,Female,Standard,58.8,36,4,15.21,Mobile Wallet,No
CUST09268,22,Female,Basic,36.67,40,4,11.61,Card,No
CUST09269,59,Female,Basic,27.22,1,6,40.99,Card,No
CUST09270,24,Male,Premium,75.25,42,4,49.09,Card,Yes
CUST09271,59,Female,Basic,35.11,36,1,15.21,Card,No
CUST09272,53,Male,Standard,56.44,39,4,66.8,Bank Transfer,No
CUST09273,58,Female,Standard,54.28,1,8,54.57,Cash,Yes
CUST09274,44,Female,Basic,37.0,63,4,18.45,Bank Transfer,No
CUST09275,63,Female,Standard,63.48,56,2,44.21,Card,No
CUST09276,19,Male,Premium,51.72,31,4,9.59,Bank Transfer,No
CUST09277,42,Female,Standard,56.28,1,5,16.17,Mobile Wallet,Yes
CUST09278,26,Female,Basic,29.93,41,3,17.32,Cash,No
CUST09279,70,Male,Premium,86.12,11,2,21.33,Cash,No
CUST09280,44,Female,Premium,71.97,6,3,27.89,Card,No
CUST09281,18,Male,Basic,23.34,51,2,10.92,Bank Transfer,No
CUST09282,40,Female,Basic,33.32,64,1,20.05,Card,No
CUST09283,27,Male,Basic,28.02,20,1,42.06,Mobile Wallet,No
CUST09284,59,Male,Basic,29.79,4,3,30.4,Card,No
CUST09285,69,Male,Standard,87.76,39,1,22.35,Cash,No
CUST09286,42,Female,Basic,29.62,47,1,33.33,Card,No
CUST09287,20,Male,Basic,21.09,22,2,20.63,Bank Transfer,No
CUST09288,23,Male,Basic,44.53,42,4,7.91,Card,No
CUST09289,23,Female,Standard,46.44,35,4,17.85,Bank Transfer,No
CUST09290,70,Male,Standard,54.4,25,1,9.94,Cash,No
CUST09291,19,Female,Standard,47.48,3,5,68.46,Card,No
CUST09292,35,Female,Basic,28.1,51,3,13.09,Mobile Wallet,No
CUST09293,40,Male,Standard,42.33,12,0,29.27,Bank Transfer,No
CUST09294,19,Male,Basic,25.11,14,5,16.35,Card,No
CUST09295,29,Female,Premium,85.5,40,3,22.48,Mobile Wallet,No
CUST09296,39,Male,Standard,49.95,32,1,7.15,Card,No
CUST09297,54,Male,Basic,41.83,50,5,12.24,Mobile Wallet,No
CUST09298,37,Male,Basic,42.86,68,1,8.79,Mobile Wallet,No
CUST09299,56,Male,Basic,15.26,29,3,51.3,Card,No
CUST09300,41,Female,Basic,33.37,31,2,30.83,Cash,Yes
CUST09301,65,Female,Standard,46.18,24,2,18.1,Bank Transfer,No
CUST09302,37,Male,Premium,86.38,11,2,69.63,Bank Transfer,No
CUST09303,18,Female,Basic,31.36,30,1,86.1,Bank Transfer,No
CUST09304,18,Male,Standard,42.69,19,5,16.76,Card,No
CUST09305,34,Male,Standard,45.07,36,2,4.76,Mobile Wallet,Yes
CUST09306,18,Male,Standard,32.33,6,4,43.93,Mobile Wallet,No
CUST09307,70,Male,Basic,23.47,2,3,15.49,Bank Transfer,Yes
CUST09308,69,Female,Basic,38.41,19,3,21.65,Card,Yes
CUST09309,62,Male,Premium,94.19,46,7,27.38,Cash,Yes
CUST09310,47,Female,Premium,73.91,40,1,12.73,Card,No
CUST09311,58,Male,Basic,32.08,18,3,19.33,Card,No
CUST09312,64,Female,Basic,31.95,36,5,17.48,Bank Transfer,No
CUST09313,20,Female,Standard,39.89,46,4,38.7,Cash,No
CUST09314,63,Female,Standard,47.84,56,2,22.58,Bank Transfer,No
CUST09315,28,Female,Standard,48.16,52,4,17.69,Card,No
CUST09316,41,Male,Basic,32.74,54,3,21.25,Bank Transfer,No
CUST09317,39,Female,Premium,76.02,56,4,10.23,Card,No
CUST09318,61,Male,Standard,56.32,20,4,25.91,Mobile Wallet,No
CUST09319,62,Female,Basic,33.98,1,4,11.73,Bank Transfer,Yes
CUST09320,43,Female,Standard,62.33,23,2,7.22,Card,No
CUST09321,30,Female,Basic,29.99,38,5,11.16,Mobile Wallet,No
CUST09322,18,Male,Standard,38.51,20,5,3.2,Bank Transfer,No
CUST09323,41,Female,Standard,64.87,4,2,23.83,Card,No
CUST09324,27,Male,Basic,35.07,69,5,36.33,Card,Yes
CUST09325,52,Male,Standard,55.56,6,4,11.04,Card,No
CUST09326,41,Male,Basic,34.76,63,3,13.73,Mobile Wallet,No
CUST09327,45,Female,Standard,59.45,1,1,9.12,Bank Transfer,No
CUST09328,53,Female,Standard,54.13,63,5,71.99,Card,No
CUST09329,33,Female,Standard,76.38,54,6,21.58,Card,No
CUST09330,57,Female,Basic,30.54,69,1,5.65,Bank Transfer,No
CUST09331,33,Female,Standard,45.82,43,3,58.72,Card,Yes
CUST09332,34,Female,Standard,62.78,5,2,13.02,Mobile Wallet,No
CUST09333,68,Female,Standard,56.8,70,1,7.48,Card,No
CUST09334,32,Male,Standard,41.91,66,2,31.7,Cash,No
CUST09335,33,Female,Standard,58.74,10,1,17.0,Card,Yes
CUST09336,32,Male,Premium,50.28,36,2,40.43,Card,No
CUST09337,51,Male,Basic,34.59,35,3,16.24,Card,No
CUST09338,28,Female,Standard,54.36,45,1,29.94,Card,No
CUST09339,18,Female,Standard,58.11,23,4,34.27,Mobile Wallet,No
CUST09340,32,Male,Standard,51.9,62,3,28.76,Card,No
CUST09341,43,Male,Standard,47.36,47,2,13.83,Bank Transfer,Yes
CUST09342,68,Female,Premium,85.5,16,5,11.56,Card,Yes
CUST09343,21,Male,Standard,49.6,37,3,16.71,Cash,No
CUST09344,60,Male,Premium,60.91,42,4,15.79,Mobile Wallet,No
CUST09345,22,Male,Basic,22.78,35,6,39.27,Card,No
CUST09346,52,Male,Standard,41.54,40,4,34.19,Card,No
CUST09347,30,Female,Basic,26.33,16,2,15.11,Card,No
CUST09348,27,Female,Standard,47.46,69,3,17.13,Bank Transfer,No
CUST09349,28,Male,Standard,30.6,11,1,11.47,Bank Transfer,Yes
CUST09350,35,Male,Standard,47.95,51,5,9.26,Card,No
CUST09351,51,Male,Standard,55.07,50,6,24.21,Card,No
CUST09352,56,Female,Basic,42.27,67,3,25.68,Bank Transfer,No
CUST09353,58,Female,Standard,41.81,67,5,2.11,Mobile Wallet,No
CUST09354,59,Male,Standard,51.93,65,2,6.25,Mobile Wallet,No
CUST09355,67,Male,Basic,35.22,12,3,50.01,Mobile Wallet,No
CUST09356,40,Male,Basic,27.05,7,1,24.94,Card,No
CUST09357,24,Female,Standard,60.35,43,1,6.58,Card,No
CUST09358,56,Male,Standard,63.01,46,4,38.64,Cash,Yes
CUST09359,20,Male,Basic,24.46,22,1,15.43,Mobile Wallet,No
CUST09360,29,Male,Basic,38.4,6,0,54.76,Card,No
CUST09361,24,Male,Basic,29.77,38,4,21.66,Bank Transfer,No
CUST09362,66,Male,Premium,75.03,39,3,16.17,Bank Transfer,No
CUST09363,43,Female,Standard,45.78,60,2,22.81,Card,No
CUST09364,50,Female,Basic,25.52,62,2,22.65,Bank Transfer,No
CUST09365,54,Female,Premium,64.08,27,2,55.92,Bank Transfer,No
CUST09366,65,Male,Basic,37.01,49,5,36.99,Cash,No
CUST09367,32,Female,Basic,29.47,15,3,44.15,Mobile Wallet,No
CUST09368,19,Male,Premium,73.93,33,2,22.61,Mobile Wallet,Yes
CUST09369,58,Female,Premium,69.58,46,2,24.74,Card,No
CUST09370,24,Female,Standard,34.88,71,3,10.93,Cash,No
CUST09371,49,Male,Standard,53.46,13,2,18.16,Card,No
CUST09372,21,Male,Basic,32.02,53,1,38.28,Mobile Wallet,No
CUST09373,37,Male,Premium,92.47,39,2,45.87,Bank Transfer,No
CUST09374,67,Female,Standard,60.92,50,3,7.65,Bank Transfer,No
CUST09375,70,Male,Basic,31.37,70,3,16.13,Mobile Wallet,Yes
CUST09376,53,Female,Standard,26.32,60,0,8.6,Mobile Wallet,No
CUST09377,49,Female,Premium,85.97,9,1,41.27,Mobile Wallet,No
CUST09378,45,Female,Premium,64.59,4,3,,Bank Transfer,No
CUST09379,30,Male,Standard,69.95,21,1,31.07,Cash,Yes
CUST09380,18,Male,Standard,68.95,12,0,8.78,Bank Transfer,Yes
CUST09381,52,Male,Basic,27.94,50,7,24.66,Mobile Wallet,No
CUST09382,65,Female,Standard,36.23,13,3,17.95,Bank Transfer,No
CUST09383,47,Female,Standard,38.91,52,1,26.14,Cash,No
CUST09384,53,Male,Basic,28.47,21,4,20.21,Mobile Wallet,No
CUST09385,42,Female,Premium,71.26,55,6,22.16,Bank Transfer,No
CUST09386,33,Female,Premium,68.24,10,4,18.66,Mobile Wallet,No
CUST09387,36,Female,Basic,28.48,29,6,19.37,Mobile Wallet,No
CUST09388,18,Male,Premium,78.41,11,1,15.21,Card,Yes
CUST09389,22,Female,Standard,60.93,30,2,31.43,Bank Transfer,No
CUST09390,68,Female,Standard,46.13,40,2,10.7,Mobile Wallet,No
CUST09391,39,Male,Premium,59.09,49,4,28.84,Card,Yes
CUST09392,41,Male,Basic,28.95,3,1,44.72,Bank Transfer,No
CUST09393,60,Male,Standard,52.67,1,4,35.1,Mobile Wallet,No
CUST09394,62,Male,Basic,32.19,32,8,23.43,Bank Transfer,No
CUST09395,69,Male,Standard,47.07,39,3,8.61,Cash,No
CUST09396,54,Male,Standard,56.99,2,1,32.19,Mobile Wallet,No
CUST09397,70,Female,Basic,34.65,31,1,35.3,Card,No
CUST09398,53,Female,Standard,58.68,18,2,11.61,Card,No
CUST09399,53,Female,Basic,32.02,7,2,35.89,Cash,No
CUST09400,21,Female,Basic,15.0,5,2,11.01,Bank Transfer,No
CUST09401,53,Male,Basic,30.04,29,4,30.54,Card,No
CUST09402,69,Female,Standard,40.45,68,2,22.79,Cash,No
CUST09403,70,Male,Premium,73.38,46,4,38.0,Mobile Wallet,No
CUST09404,35,Male,Premium,64.9,56,4,16.2,Card,No
CUST09405,67,Female,Premium,88.28,3,1,42.0,Cash,No
CUST09406,33,Female,Premium,87.09,13,0,24.62,Cash,No
CUST09407,58,Male,Basic,25.09,67,14,21.01,Mobile Wallet,Yes
CUST09408,35,Male,Standard,51.73,72,7,21.65,Bank Transfer,No
CUST09409,39,Male,Standard,44.42,50,5,41.35,Mobile Wallet,No
CUST09410,19,Male,Basic,27.05,4,2,16.15,Card,No
CUST09411,38,Female,Standard,49.7,42,2,15.75,Bank Transfer,No
CUST09412,53,Male,Standard,44.81,24,5,29.04,Card,No
CUST09413,61,Female,Premium,92.96,19,4,,Cash,Yes
CUST09414,56,Male,Standard,46.66,40,2,14.71,Cash,No
CUST09415,64,Male,Premium,55.93,34,4,,Bank Transfer,No
CUST09416,56,Male,Basic,28.83,7,1,7.36,Cash,Yes
CUST09417,46,Female,Basic,,38,2,58.45,Mobile Wallet,No
CUST09418,43,Male,Premium,75.75,19,4,36.65,Mobile Wallet,No
CUST09419,38,Female,Basic,32.02,45,4,74.37,Card,No
CUST09420,34,Female,Standard,36.06,20,5,21.69,Card,No
CUST09421,33,Female,Standard,31.94,2,1,11.21,Cash,Yes
CUST09422,48,Male,Premium,61.17,37,2,7.65,Bank Transfer,No
CUST09423,68,Female,Basic,29.92,31,3,42.27,Card,No
CUST09424,26,Female,Basic,22.56,42,2,27.63,Card,No
CUST09425,48,Male,Standard,64.86,6,4,44.93,Card,Yes
CUST09426,31,Male,Standard,52.19,9,1,28.02,Mobile Wallet,Yes
CUST09427,66,Female,Basic,15.0,53,3,36.91,Card,No
CUST09428,54,Female,Premium,66.94,11,3,16.52,Card,No
CUST09429,19,Male,Standard,25.01,16,2,24.98,Bank Transfer,No
CUST09430,69,Female,Premium,70.8,13,4,20.85,Card,Yes
CUST09431,65,Female,Basic,36.02,38,5,27.43,Bank Transfer,No
CUST09432,63,Female,Standard,52.59,13,5,30.9,Bank Transfer,No
CUST09433,31,Male,Premium,78.18,15,6,14.65,Mobile Wallet,Yes
CUST09434,50,Female,Standard,52.66,18,2,9.98,Card,Yes
CUST09435,52,Male,Basic,30.81,16,1,37.31,Cash,Yes
CUST09436,56,Male,Premium,83.61,41,4,37.37,Card,No
CUST09437,64,Male,Standard,58.15,50,0,25.8,Card,No
CUST09438,68,Female,Premium,74.73,69,6,16.93,Bank Transfer,No
CUST09439,37,Male,Basic,34.23,66,0,13.65,Mobile Wallet,No
CUST09440,19,Female,Standard,46.98,41,3,22.09,Bank Transfer,No
CUST09441,68,Male,Premium,76.67,27,1,13.06,Cash,No
CUST09442,58,Female,Standard,50.3,59,8,16.45,Card,Yes
CUST09443,36,Female,Basic,41.43,65,5,5.28,Mobile Wallet,No
CUST09444,54,Female,Basic,28.74,14,3,41.43,Card,No
CUST09445,35,Male,Basic,33.91,35,4,,Card,No
CUST09446,33,Female,Standard,56.95,23,4,18.53,Card,No
CUST09447,21,Female,Standard,51.13,22,2,16.67,Mobile Wallet,No
CUST09448,29,Male,Basic,27.56,27,2,23.23,Bank Transfer,No
CUST09449,46,Male,Basic,15.0,50,1,10.62,Mobile Wallet,No
CUST09450,24,Female,Standard,68.53,25,4,16.88,Bank Transfer,No
CUST09451,31,Male,Standard,42.98,54,3,19.87,Bank Transfer,No
CUST09452,29,Male,Standard,58.82,49,4,20.34,Mobile Wallet,No
CUST09453,52,Male,Standard,56.87,3,2,27.69,Cash,No
CUST09454,22,Female,Premium,72.78,25,1,40.57,Bank Transfer,Yes
CUST09455,34,Male,Basic,32.97,68,5,30.46,Bank Transfer,No
CUST09456,59,Female,Standard,51.03,57,5,13.29,Bank Transfer,No
CUST09457,49,Male,Standard,45.3,15,3,42.09,Mobile Wallet,Yes
CUST09458,27,Male,Basic,27.09,67,4,20.13,Card,No
CUST09459,60,Female,Standard,41.36,11,5,25.27,Card,No
CUST09460,34,Male,Premium,88.94,3,4,20.96,Card,No
CUST09461,22,Male,Basic,28.09,18,1,44.69,Mobile Wallet,Yes
CUST09462,62,Male,Basic,36.68,53,5,19.89,Mobile Wallet,No
CUST09463,59,Male,Standard,43.4,9,6,22.46,Card,No
CUST09464,26,Female,Standard,52.01,72,3,26.39,Card,No
CUST09465,66,Female,Standard,51.03,40,3,11.28,Card,No
CUST09466,50,Female,Standard,56.66,56,0,24.55,Card,No
CUST09467,53,Female,Premium,81.16,14,8,23.85,Card,Yes
CUST09468,53,Female,Basic,37.78,61,3,37.25,Bank Transfer,No
CUST09469,35,Female,Basic,27.03,13,1,39.28,Bank Transfer,No
CUST09470,26,Female,Basic,18.07,47,2,4.31,Bank Transfer,No
CUST09471,46,Male,Standard,35.04,5,7,59.13,Mobile Wallet,No
CUST09472,67,Female,Standard,64.41,5,4,22.37,Bank Transfer,No
CUST09473,31,Female,Premium,63.62,12,2,16.65,Card,No
CUST09474,42,Female,Standard,52.77,35,3,21.66,Mobile Wallet,No
CUST09475,32,Male,Standard,47.04,26,2,28.94,Cash,No
CUST09476,23,Female,Basic,26.28,1,5,33.25,Mobile Wallet,No
CUST09477,59,Female,Standard,46.57,10,2,34.43,Bank Transfer,Yes
CUST09478,46,Female,Basic,32.9,38,3,37.71,Bank Transfer,No
CUST09479,32,Male,Premium,45.78,24,6,24.82,Card,No
CUST09480,46,Female,Standard,59.41,47,0,21.48,Mobile Wallet,No
CUST09481,21,Male,Basic,20.03,2,2,52.22,Mobile Wallet,No
CUST09482,35,Male,Standard,48.38,2,5,69.27,Card,No
CUST09483,67,Male,Basic,30.55,30,3,12.95,Card,No
CUST09484,66,Male,Standard,44.92,25,4,32.5,Card,No
CUST09485,61,Female,Basic,15.0,62,2,18.84,Cash,No
CUST09486,56,Male,Standard,35.0,1,3,11.44,Cash,No
CUST09487,33,Male,Standard,44.42,63,5,12.41,Mobile Wallet,No
CUST09488,28,Female,Standard,41.25,59,4,27.43,Card,No
CUST09489,31,Male,Standard,32.43,54,2,15.04,Card,No
CUST09490,20,Male,Basic,33.79,69,2,14.43,Mobile Wallet,No
CUST09491,68,Male,Standard,48.86,55,4,31.82,Cash,No
CUST09492,67,Male,Standard,52.97,42,3,16.63,Card,No
CUST09493,59,Male,Standard,55.77,53,4,46.45,Bank Transfer,No
CUST09494,55,Male,Premium,78.62,65,3,12.67,Bank Transfer,No
CUST09495,62,Female,Basic,39.63,9,3,4.07,Bank Transfer,No
CUST09496,59,Female,Standard,58.95,71,2,9.61,Bank Transfer,No
CUST09497,35,Female,Standard,60.98,51,2,28.96,Mobile Wallet,No
CUST09498,37,Female,Standard,55.78,16,4,20.49,Card,No
CUST09499,65,Male,Standard,54.89,53,5,14.39,Bank Transfer,Yes
CUST09500,42,Male,Basic,25.49,70,1,16.33,Mobile Wallet,No
CUST09501,55,Male,Standard,58.09,62,1,8.35,Card,No
CUST09502,30,Female,Basic,32.4,37,5,33.01,Mobile Wallet,No
CUST09503,21,Female,Standard,53.22,61,7,18.63,Card,No
CUST09504,31,Male,Standard,56.63,57,2,18.52,Bank Transfer,No
CUST09505,50,Male,Basic,36.35,45,3,25.23,Card,No
CUST09506,45,Female,Standard,23.68,17,1,41.86,Mobile Wallet,No
CUST09507,69,Female,Basic,19.81,2,4,6.31,Mobile Wallet,Yes
CUST09508,54,Female,Standard,65.09,37,3,,Card,No
CUST09509,25,Female,Standard,34.16,54,5,60.72,Mobile Wallet,No
CUST09510,61,Male,Standard,51.77,42,1,37.91,Card,No
CUST09511,51,Female,Premium,78.42,29,1,23.0,Bank Transfer,No
CUST09512,61,Female,Standard,50.46,65,4,9.55,Card,No
CUST09513,22,Male,Basic,22.87,40,3,27.38,Bank Transfer,No
CUST09514,22,Male,Premium,63.48,11,5,16.67,Card,Yes
CUST09515,48,Male,Basic,22.51,58,4,25.28,Cash,No
CUST09516,62,Female,Standard,43.35,20,1,5.24,Cash,Yes
CUST09517,26,Female,Premium,67.22,66,2,27.52,Card,No
CUST09518,59,Female,Standard,31.31,31,3,9.48,Mobile Wallet,No
CUST09519,49,Female,Basic,34.94,5,2,60.57,Card,Yes
CUST09520,50,Male,Basic,38.97,50,3,31.32,Card,No
CUST09521,20,Male,Basic,36.38,9,5,31.02,Card,Yes
CUST09522,47,Female,Standard,,41,8,29.5,Mobile Wallet,No
CUST09523,67,Female,Basic,40.37,10,3,17.07,Bank Transfer,No
CUST09524,29,Female,Standard,49.27,53,4,22.09,Mobile Wallet,No
CUST09525,46,Male,Standard,55.4,49,0,35.26,Bank Transfer,No
CUST09526,20,Female,Premium,72.03,26,5,11.92,Bank Transfer,Yes
CUST09527,43,Male,Premium,93.89,67,6,22.29,Bank Transfer,No
CUST09528,47,Female,Premium,65.61,36,2,13.66,Bank Transfer,Yes
CUST09529,26,Male,Basic,25.29,23,3,29.63,Bank Transfer,Yes
CUST09530,43,Male,Standard,54.37,39,3,10.8,Bank Transfer,No
CUST09531,19,Female,Basic,29.09,59,4,56.08,Bank Transfer,No
CUST09532,20,Male,Basic,22.01,23,3,34.41,Mobile Wallet,No
CUST09533,63,Male,Standard,57.0,23,2,26.11,Cash,No
CUST09534,21,Female,Premium,50.57,43,0,25.99,Mobile Wallet,No
CUST09535,42,Male,Basic,27.3,25,2,16.07,Bank Transfer,No
CUST09536,68,Female,Basic,36.12,60,4,24.8,Bank Transfer,Yes
CUST09537,30,Male,Basic,32.83,33,1,5.53,Card,No
CUST09538,56,Male,Standard,56.69,33,4,42.62,Card,No
CUST09539,61,Male,Premium,87.92,65,1,12.98,Mobile Wallet,Yes
CUST09540,52,Male,Basic,28.78,47,7,49.72,Card,No
CUST09541,40,Female,Standard,37.67,33,4,25.7,Cash,No
CUST09542,26,Female,Premium,73.32,38,1,40.55,Card,Yes
CUST09543,19,Female,Basic,28.65,24,11,23.06,Bank Transfer,No
CUST09544,58,Male,Standard,54.43,49,3,22.77,Mobile Wallet,No
CUST09545,61,Male,Basic,32.14,30,7,29.49,Cash,No
CUST09546,48,Female,Standard,30.54,58,4,25.77,Cash,No
